Artist,Title,Year,Nationality,Gender,Race,Ethnicity
Kurt Schwitters,Merz Picture 19,1986,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz Picture 19,1991,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,1996,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,2001,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,2005,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,2009,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,2013,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,2016,German,Male,White,Not Hispanic or Latinx
Kurt Schwitters,Merz 19,2020,German,Male,White,Not Hispanic or Latinx
László Moholy-Nagy,From the Radio Tower Berlin,2001,Hungarian,Male,White,Not Hispanic or Latinx
László Moholy-Nagy,From the Radio Tower Berlin,2005,Hungarian,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),1986,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),1991,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),1996,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),2001,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),2005,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),2009,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries (IV),2013,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries IV,2016,American,Male,White,Not Hispanic or Latinx
Leon Golub,Mercenaries IV,2020,American,Male,White,Not Hispanic or Latinx
Lewis Wickes Hine,Breaker Boys,1991,American,Male,White,Not Hispanic or Latinx
Lorna Simpson,Stereo Styles,2001,American,Female,Black or African American,Not Hispanic or Latinx
Lorna Simpson,Stereo Styles,2005,American,Female,Black or African American,Not Hispanic or Latinx
Lorna Simpson,Stereo Styles,2009,American,Female,Black or African American,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Paris Boulevard,1959,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Paris Boulevard,1980,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,1991,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,1996,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,2001,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,2005,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,2009,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,2013,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,2016,French,Male,White,Not Hispanic or Latinx
Louis-Jacques-Mandé Daguerre,Still Life in Studio,2020,French,Male,White,Not Hispanic or Latinx
Lucian Freud,Naked Portrait,2013,British,Male,White,Not Hispanic or Latinx
Lucian Freud,Naked Portrait,2016,British,Male,White,Not Hispanic or Latinx
Lucian Freud,Naked Portrait,2020,British,Male,White,Not Hispanic or Latinx
Man Ray,Rayograph,1991,American,Male,White,Not Hispanic or Latinx
Marc Chagall,Crucifixion,1959,Russian-French,Male,White,Not Hispanic or Latinx
Marc Chagall,Crucifixion,1970,Russian-French,Male,White,Not Hispanic or Latinx
Marc Chagall,Crucifixion,1975,Russian-French,Male,White,Not Hispanic or Latinx
Marc Chagall,Crucifixion,1980,Russian-French,Male,White,Not Hispanic or Latinx
Marc Chagall,Crucifixion,1986,Russian-French,Male,White,Not Hispanic or Latinx
Marc Chagall,The Falling Angel,1991,Russian-French,Male,White,Not Hispanic or Latinx
Marc Chagall,The Falling Angel,1996,Russian-French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase #2,1970,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase #2,1975,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase #2,1980,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase #2,1986,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"The Bride Stripped Bare by Her Bachelors, Even (The Large Glass)",1991,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase,1996,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"The Bride Stripped Bare by Her Bachelors, Even (The Large Glass)",1996,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase,2001,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"The Bride Stripped Bare by Her Bachelors, Even (The Large Glass)",2005,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase,2005,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase,2009,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"The Bride Stripped Bare by Her Bachelors, Even (The Large Glass)",2009,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"The Bride Stripped Bare by Her Bachelors, Even (The Large Glass)",2013,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase,2013,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"The Bride Stripped Bare by Her Bachelors, Even (The Large Glass)",2016,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,Nude Descending a Staircase,2016,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,The Bride Stripped Bare by Her Bachelors Even (The Large Glass),2020,French,Male,White,Not Hispanic or Latinx
Marcel Duchamp,"Nude Descending a Staircase, No. 2",2020,French,Male,White,Not Hispanic or Latinx
Margaret Bourke-White,"Fort Peck Dam, Montana",2013,American,Female,White,Not Hispanic or Latinx
Margaret Bourke-White,"Fort Peck Dam, Montana",2016,American,Female,White,Not Hispanic or Latinx
Margaret Bourke-White,"Fort Peck Dam, Montana",2020,American,Female,White,Not Hispanic or Latinx
Mario Carreño,Afro-Cuban Dance,1948,Cuban,Male,White,Hispanic or Latinx
Mark Rothko,Four Darks on Red,1975,American,Male,White,Not Hispanic or Latinx
Mark Rothko,Four Darks on Red,1980,American,Male,White,Not Hispanic or Latinx
Mark Rothko,Four Darks on Red,1986,American,Male,White,Not Hispanic or Latinx
Mark Rothko,Four Darks in Red,1991,American,Male,White,Not Hispanic or Latinx
Mark Rothko,Four Darks in Red,1996,American,Male,White,Not Hispanic or Latinx
Mark Rothko,Untitled,2001,American,Male,White,Not Hispanic or Latinx
Mark Rothko,No. 14,2005,American,Male,White,Not Hispanic or Latinx
Mark Rothko,No. 14 ,2009,American,Male,White,Not Hispanic or Latinx
Mark Rothko,No. 14 ,2013,American,Male,White,Not Hispanic or Latinx
Mark Rothko,No. 14,2016,American,Male,White,Not Hispanic or Latinx
Mark Rothko,"No. 10, 1950",2020,American,Male,White,Not Hispanic or Latinx
Mark Tansey,Triumph of the New York School,1986,American,Male,White,Not Hispanic or Latinx
Mark Tansey,Triumph of the New York School,1991,American,Male,White,Not Hispanic or Latinx
Mark Tansey,Innocent Eye Test,1996,American,Male,White,Not Hispanic or Latinx
Mark Tansey,A Short History of Modernist Painting,2001,American,Male,White,Not Hispanic or Latinx
Mark Tansey,A Short History of Modernist Painting,2005,American,Male,White,Not Hispanic or Latinx
Mark Tansey,A Short History of Modernist Painting,2009,American,Male,White,Not Hispanic or Latinx
Marsden Hartley,Portrait of a German Officer,2005,American,Male,White,Not Hispanic or Latinx
Marsden Hartley,Portrait of a German Officer,2009,American,Male,White,Not Hispanic or Latinx
Marsden Hartley,Portrait of a German Officer,2013,American,Male,White,Not Hispanic or Latinx
Marsden Hartley,Portrait of a German Officer,2016,American,Male,White,Not Hispanic or Latinx
Marsden Hartley,Portrait of a German Officer,2020,American,Male,White,Not Hispanic or Latinx
Martha Rosler,Gladiators,2016,American,Female,White,Not Hispanic or Latinx
Martha Rosler,Gladiators,2020,American,Female,White,Not Hispanic or Latinx
Maruyama Okyo,detail of Nature Studies,1975,Japanese,Male,Asian,Not Hispanic or Latinx
Maruyama Okyo,"Peacocks and Peonies, Japan, Edo period",2001,Japanese,Male,Asian,Not Hispanic or Latinx
Mary Cassatt,The Bath,1980,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,1986,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,1991,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,1996,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,2001,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,2005,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,2009,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Bath,2013,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Child's Bath,2016,American,Female,White,Not Hispanic or Latinx
Mary Cassatt,The Child's Bath,2020,American,Female,White,Not Hispanic or Latinx
Mawalan Marika,The Djianggawul Sisters,2001,Australian,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Max Beckmann,Departure,1948,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Departure,1970,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Departure,1975,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Departure,1980,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Departure,1986,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Departure,1991,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Departure,1996,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Night,2001,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Night,2005,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Night,2009,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Night,2013,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Night,2016,German,Male,White,Not Hispanic or Latinx
Max Beckmann,Night,2020,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,1975,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,1980,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,1986,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,1991,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,1996,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,2001,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,2005,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,2009,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,2013,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,2016,German,Male,White,Not Hispanic or Latinx
Max Ernst,Two Children Are Threatened by a Nightingale,2020,German,Male,White,Not Hispanic or Latinx
Mele Sitani,decorated barkcloth (ngatu) with two-bird (manulua) (Polynesian),2001,Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Mele Sitani,decorated barkcloth (ngatu) with two-bird (manulua) (Polynesian),2005,Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Mele Sitani,"Ngatu with manulua designs, Tonga, Polynesia",2009,Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Mele Sitani,"ngatu with manulua designs, Tonga, Polynesia",2013,Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Mele Sitani,"ngatu with manulua designs, Tonga, Polynesia",2016,Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Mele Sitani,"ngatu with manulua designs, Tonga, Polynesia",2020,Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx
Minor White,"Moencopi strata, Capitol Reef, Utah",2013,American,Male,White,Not Hispanic or Latinx
Minor White,"Moencopi Strata, Capitol Reef, Utah",2016,American,Male,White,Not Hispanic or Latinx
Minor White,"Moencopi Strata, Capitol Reef, Utah",2020,American,Male,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,1991,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,1996,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,2001,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,2005,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,2009,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,2013,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,2016,Canadian,Female,White,Not Hispanic or Latinx
Miriam Schapiro,Anatomy of a Kimono,2020,Canadian,Female,White,Not Hispanic or Latinx
Morris Louis,Alpha-Pi,1996,American,Male,White,Not Hispanic or Latinx
Morris Louis,Saraband,2001,American,Male,White,Not Hispanic or Latinx
Morris Louis,Saraband,2005,American,Male,White,Not Hispanic or Latinx
Morris Louis,Saraband,2009,American,Male,White,Not Hispanic or Latinx
Morris Louis,Saraband,2013,American,Male,White,Not Hispanic or Latinx
Morris Louis,Sarabound,2016,American,Male,White,Not Hispanic or Latinx
Morris Louis,Saraband,2020,American,Male,White,Not Hispanic or Latinx
N/A1,"Adolf Hilter, accompanied by Nazi commission members, including photographer Heinrich Hoffman, Wolfgang Willrich, Walter Hansen, and painter Adolf Ziegler, viewing the Entartete Kunst show on July 16, 1937",2009,Unknown,Unknown,Unknown,Unknown
N/A1,"Adolf Hilter, accompanied by Nazi commission members, including photographer Heinrich Hoffman, Wolfgang Willrich, Walter Hansen, and painter Adolf Ziegler, viewing the Entartete Kunst show on July 16, 1937",2013,Unknown,Unknown,Unknown,Unknown
N/A1,"Adolf Hitler, accompanied by Nazi commission members, including photographer Heinrich Hoffmann, Wolfgang Willrich, Walter Hansen, and painter Adolf Ziegler, viewing the ""Entertete Kunst"" show on July 16, 1937",2016,Unknown,Unknown,Unknown,Unknown
N/A1,"Adolf Hitler, accompanied by Nazi commission members, including photographer Heinrich Hoffman, Wolfgang Willrich, Walter Hansen, and painter Adolf Ziegler, viewing the Entartet Kunst show on July 16, 1937",2020,Unknown,Unknown,Unknown,Unknown
N/A10,Indian Village Street Showing Totem Poles,1936,Unknown,Unknown,Unknown,Unknown
N/A11,Krishna Quelling the Serpent Kaliya. Rajput,1926,Indian,Unknown,Asian,Unknown
N/A11,Krishna Quelling the Serpent Kaliya. Rajput,1936,Indian,Unknown,Asian,Unknown
N/A11,"Krishna and Radha in a Pavilion, from Punjab Hills, Kangra, India",2001,Indian,Unknown,Asian,Unknown
N/A11,"Krishna and Radha in a Pavilion, from Punjab Hills, Kangra, India",2005,Indian,Unknown,Asian,Unknown
N/A11,"Krishna and Radha in a Pavilion, from Punjab Hills, Kangra, India",2009,Indian,Unknown,Asian,Unknown
N/A11,Krishna and Radha in a Pavilion (India),2013,Indian,Unknown,Asian,Unknown
N/A11,Krishna and Radha in a Pavilion,2016,Indian,Unknown,Asian,Unknown
N/A12,"Maharaja Jaswant Singh of Marwar, from Jodhpur, India",2001,Indian,Unknown,Asian,Unknown
N/A12,"Maharaja Jaswant Singh of Marwar, from Jodhpur, India",2005,Indian,Unknown,Asian,Unknown
N/A12,"Maharaja Jaswant Singh of Marwar, from Jodhpur, India",2009,Indian,Unknown,Asian,Unknown
N/A12,Maharaja Jaswant Singh of Marwar,2013,Indian,Unknown,Asian,Unknown
N/A12,Maharaja Jaswant Singh of Marwar,2016,Indian,Unknown,Asian,Unknown
N/A12,Maharaja Jaswant Singh of Marwar,2020,Indian,Unknown,Asian,Unknown
N/A13,Palamore,1926,Unknown,Unknown,Unknown,Unknown
N/A13,Palamore,1936,Unknown,Unknown,Unknown,Unknown
N/A14,Scene from Gita-Govinda poem,1959,Unknown,Unknown,Unknown,Unknown
N/A15,"Tattooed warrior with war club, Nukahiva, Marques Islands",2001,French Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Unknown
N/A15,"Tattooed warrior with war club, Nukahiva, Marques Islands (Oceania)",2005,French Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Unknown
N/A15,"Tattooed warrior with war club, Nukahiva, Marques Islands (Oceania)",2009,French Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Unknown
N/A15,"Tattooed warrior with war club, Nukahiva, Marquesas Islands, Polynesia",2013,French Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Unknown
N/A15,"Tattoed warrior with war club, Nukahvia, Marquesas Islands, Polynesia",2016,French Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Unknown
N/A15,"Tattooed warrior with war club, Nukahiva, Marquesas Islands",2020,French Polynesian,Unknown,Native Hawaiian or Other Pacific Islander,Unknown
N/A16,Tiananmen Square,1996,Unknown,Unknown,Unknown,Unknown
N/A17,"Tipi lining with pictograph of war scenes, Crow",1975,Unknown,Unknown,American Indian or Alaska Native,Unknown
N/A18,Virgin Surrounded by Angels and a Donor,1948,Unknown,Unknown,White,Unknown
